,cleansed_text,created_at,class,is_unuseful,pred
57,"We'd love to help you out with your credit application. To help us track it down, please give us your company name:",2022-06-07 00:36:47.000000 UTC,chat,False,False
967,"Hi Dave,



Does this mean that we do not have an extract for the payments?

Thanks,





MELISSA RUSSELL
FINANCE COMPLIANCE
M (910) 676-2615 T (919) 895-5487 

coty.com





1400 BROADWAY ROAD - SANFORD NC 27332",2018-04-16 13:28:35.000000 UTC,chat,False,False
453,Hello! My name is Kiana and I'm happy to help you today. Thank you for editing your Chatbook for June. I have reprinted your Chatbook for you. You should receive a shipping email as soon as it ships. Is there anything else I can help you with?,2021-12-14 10:10:26.357000 UTC,ticket,False,False
540,"Hi Please close this case it has been resolved





Thank you,

Kind Regards











| | | | | | | (Seat Planner)





Tucasi Ltd, Wessex House, Upper Market Street, Eastleigh, Hampshire, SO50 9FD



Disclaimer: This message is intended solely for the use of the Individual or organisation to which it is addressed. It may contain privileged or confidential information. If you have received this message in error, please notify the originator immediately. If you are not the intended recipient, you should not use, copy, alter, or disclose the contents of this message. All information or opinions expressed in this message and/or any attachments are those of the author and are not necessarily those of Tucasi Ltd. Tucasi Ltd accepts no responsibility for loss or damage arising from its use, including damage from a software virus.",2020-11-03 15:31:50.000000 UTC,chat,True,False
149,"Hi Michelina,



I will be your contact for Danske Bank on this case.



The setups to Concur for DK, FI and SE are completely standard from our side. We also have Lundbeck Pharma A/S set up for Concur. We have one Delivery ID for each company, so it will be one file for each of the new companies. We cannot send the transactions as test transactions, so they will have to be test marked in Concur. As far as I know, this is not a problem.



If we are to send transactions to Concur for UK, IE, ITx2 and PLx2, then I need to know some more about the Mastercard agreements for these companies. I need to know either the Mastercard agreement number or the Mastercard account number for each of the companies to check if we are already sending data for these into Mastercard SmartData, or to set up the data feed if we are not.



Med venlig hilsen/Kind regards
Anders Egeberg Hansen
Integration Advisor

Danske Bank
Support Direct
Integration Services

Phone +45 70 114 115
Direct +45 55 850 778",2019-03-14 14:01:33.000000 UTC,chat,False,False
228,My decline reason isn't listed,2022-02-08 23:06:18.000000 UTC,chat,False,False
668,"Hi Concur team,

Please double check the expense, it is corrected date already.

[if !supportLists] · [endif] Receipt:



[if !supportLists] · [endif] Expense:



Thanks",2019-11-21 04:35:54.000000 UTC,chat,False,False
769,"Morning Field Service,



I am attending Ascend next month and have been instructed to ensure that I have access to ROI Shop. Is it possible to enable this please for me prior to the 6 th of February when Ascend begins?



Thanks in advance,



Nick





Nick Henney

EMEA Regional Consultant

DD: 01628 645117  |  Mobile: 07810 853 544

|



Concur accredited by the (The Institute of Chartered Accountants in England and Wales)



Learn more about Concur: | | | | |





This e-mail message is authorized for use by the intended recipient only and may contain information that is privileged and confidential. If you received this message in error, please call us immediately at (425) 590-5000 and ask to speak to the message sender. Please do not copy, disseminate, or retain this message unless you are the intended recipient. In addition, to ensure the security of your data, please do not send any unencrypted credit card or personally identifiable information to this email address. Thank you.",2017-01-25 09:31:20.000000 UTC,chat,False,False
838,"Dear audit team,



I was sent to southern region (Kempas, Johore) for special assignment eff 21 st May until 31 st July (+/- 360km away from my home)

With this, I rented an apartment in Kempas for 2 months (June & July)

The rent is RM 1500 per month & the rental agreement is RM150



Regards









Amir Abu Hassan
Area Sales Executive
Tel: 0123933441
Nestlé Malaysia

Visit us at

This e-mail message (including attachment(s), if any) is confidential and strictly for the exclusive use of the intended recipient(s) only. If you are not the intended recipient(s), you are hereby notified that any reliance upon it, dissemination, distribution, copying or in any way disclosing or using this message (including attachment(s), if any) is strictly prohibited. If you have received this message in error, please immediately notify the sender via telephone or electronic mail and immediately delete this message, any attachments and all copies and backups thereof. Thank you.",2018-08-30 02:55:14.000000 UTC,chat,False,False
55,"Thanks! Let me get you over to a Credit Application Specialist. So they better understand how to help you, please select from these options:",2022-06-07 00:37:03.000000 UTC,chat,False,False
379,"BRUECK, SCOTT TANUM017G1 : This one is in 'PAID' status at UFMS. Pls ask CGE to mark it as paid. (it was delivered twice to UFMS)



Thank you,



Melissa



Melissa Stecklow

Lead Account Manager, Transportation Services

Program Support Center

U.S. Department of Health and Human Services

7700 Wisconsin Avenue, Suite 920

Bethesda, MD  20814



Office:   301-492-4005

Mobile: 202-480-5234







Got a minute? Please tell us about your",2015-11-24 20:22:01.000000 UTC,chat,False,False
428,"Delivery has failed to these recipients or groups:

Your message can't be delivered because delivery to this address is restricted. 


Diagnostic information for administrators:

Generating server: qlikview.com

System.Account@qlikview.com
550 5.7.1 RESOLVER.RST.AuthRequired; authentication required ##rfc822;postmaster@qlikview.com

Original message headers:

Received: from mta1e-out.mail.zscaler.net (95.172.88.23) by
 QTHTCASEU01.qliktech.com (10.77.48.25) with Microsoft SMTP Server (TLS) id
 14.2.342.3; Fri, 12 Jul 2013 00:22:14 +0200
Received: from smtp14-asg.mta.salesforce.com ([204.14.232.77])	by
 mta1e.mail.zscaler.net ([95.172.88.18])	with ESMTPS id 51DF3016110C0004;	Thu,
 11 Jul 2013 15:22:14 -0700
Return-Path: <support-updates@concur.com>
X-SFDC-Interface: internal
Received: from [10.236.9.131] ([10.236.9.131:42269]
 helo=ops-mta1-2-was.ops.sfdc.net)	by mx1-asg.mta.salesforce.com
 (envelope-from <support-updates@concur.com>)	(ecelerity 2.2.2.45 r()) with
 ESMTP	id AF/2B-29768-5103FD15; Thu, 11 Jul 2013 22:22:13 +0000
Received: from [10.237.66.98] ([10.237.66.98:52970]
 helo=na4-app1-13-was.ops.sfdc.net)	by mx3-was.mta.salesforce.com
 (envelope-from <support-updates@concur.com>)	(ecelerity 2.2.2.45 r()) with
 ESMTP	id BA/EE-16328-5103FD15; Thu, 11 Jul 2013 22:22:13 +0000
Date: Thu, 11 Jul 2013 22:22:13 +0000",2013-07-11 22:22:49.000000 UTC,chat,True,True
168,"Hi Adam,

Sorry I didn’t get back to you sooner.  Do you have time this after noon to review how this all works?

Thanks,

Brad Bitner",2018-11-29 21:09:12.000000 UTC,chat,False,False
301,Can you tell me the date that the card for Hollywood Feed 007 was shipped?,2022-06-22 20:47:31.000000 UTC,chat,False,False
83,trying to move card to the gulfmark budget. Was going to try myself to see if it could be done but I need the last 4 digits.,2021-08-26 00:35:18.000000 UTC,chat,False,False
236,"<!-- p {margin-top:0; margin-bottom:0} --> 

This has all already been taken care of.  I accidentally expensed it incorrectly - I didn't mean to say it was a personal expense and missed that I did that.  When Belk let me know that I did that, I resubmitted the expense and it has already been paid to US Bank.  I verified that it has been paid.  There were no late charges assessed.

I'm not sure what still needs to be addressed.


Thank you!



Julie Baumgardner
Store Manager
Belk #378 - Sandhill, SC
803-419-7878 - ext.220",2017-08-04 17:25:05.000000 UTC,chat,False,False
372,It gives an error message when trying to sign/submit application,2021-06-15 15:38:54.000000 UTC,chat,False,False
327,"Great, what is the best email to reach you at?",2022-01-18 11:45:08.303000 UTC,ticket,False,False
275,Thank you so much!  Have a great day! Eliza   www.ctf.org  Adopt a Greyhoundwww.greyhoundwelfare.org,2022-07-20 13:49:47.918000 UTC,ticket,True,False
340,"Thank you so much for choosing Chatbooks! I hope you have an excellent week.  Warmly,&nbsp; Jamie #ChatbooksLovesYou",2022-03-22 18:10:17.722000 UTC,ticket,True,False
9,"Serco Business



Hi Hayley,



As previously advised I don’t look after the UK region.

Please do not associate me with this ticket, I did not raise it nor did a person in the asia pacific region.



Regards

Bennett



Bennett Jordan 
Category Manager Travel & Events – Asia Pacific
M: +61  429 618 984",2019-08-14 05:21:58.000000 UTC,chat,False,False
677,I am wondering if I can access my funds.  They were paid back last Thursday.,2018-07-13 12:46:54.000000 UTC,chat,False,False
949,"Hello Siu- Heng,



As discussed on our  call. The report was with the business to approve. As you have recalled the report, it begins the lifecycle again. As a one off, I have pushed this report back to the business to approve.



Please be aware that the SLA is 3 working days after the claim is submitted, and only a very exceptional circumstances, will a report be re-prioritized.



Thank you.



Kind regards,

Helen Hughes-Owens",2014-11-20 10:54:18.000000 UTC,chat,False,False
760,RIght now on a computer. But I tried through the app and I got the same error message.,2022-03-18 08:36:02.313000 UTC,ticket,False,False
182,"This looks good, Brandon.



Thank you.",2021-07-28 13:15:55.000000 UTC,chat,False,False
27,"hi

thank you for the email however we are no nearer or clearer to understanding which of the amalgamated claims the £105.74 has been deducted as payment from, Please can you check this and confirm which expense claim this reduction relates to and specifically which transaction(s)?

Regards

Diana

Diana Wolstenholme

PwC | Virtual Assistant to Jonathan Holmes, Stephen Jones,Nicholas Blower & Avni Mashru
Office: + 44 161 245 2539 | Mobile: +44 7841 468248
Email:
PricewaterhouseCoopers LLP
101 Barbirolli Square, Lower Mosley Street, Manchester, M2 3PW",2017-01-10 08:10:35.000000 UTC,chat,False,False
455,No that's it for now! Thank you!,2021-12-14 10:11:03.680000 UTC,ticket,False,False
446,"Hi Martin,



I just confirm the date so we can have the call on Wednesday 28/08/19 at 15.30. Could you please send the invite to:



, and myself.



Thank you,

BR

Bertha Dominguez



Project Leader.



ADB Safegate

Leuvensesteenweg 585 | 1930 Zaventem | Belgium

Mobile: +32 272 218 69",2019-08-22 06:44:59.000000 UTC,chat,False,False
381,"Thank you Loty!



Would it be at all possible to have this name change made effective immediately?  Our client is wanting to sign off on an add-on service this month, and is hoping to have the updated name reflected on the order form.  Please let us know if this is possible.



Thanks!



Andrew Droen

Client Success Manager | Premier Accounts

SAP Concur, 1550 Utica Ave S, Minneapolis, MN 55416, Suite 900

T: 952-995-8666 | E:",2021-06-10 02:04:25.000000 UTC,chat,False,False
310,"Hey Ryan, ﻿I haven’t heard from you in a while - If you still need help with this or if there is anything else I can do, please don't hesitate to contact me directly by replying to this message! I will close our chat for now.
﻿
﻿In case I do not hear from you again, have a wonderful day, and thanks for contacting Divvy! :)",2021-12-14 19:10:25.000000 UTC,chat,True,False
